Paper_ID,DOI,Role,Claim_Type,Evidence_Types_Detected,Evidence_Count,Source,Interpretation_Status
P077,10.1109/tnnls.2021.3056046,A,ROBUSTNESS,ROBUSTNESS,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Everett_2021_TNNLS_Certifiable-Robustness-to-Adversarial-State-Uncertainty-in-Deep-Reinfo.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P077,10.1109/tnnls.2021.3056046,A,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Everett_2021_TNNLS_Certifiable-Robustness-to-Adversarial-State-Uncertainty-in-Deep-Reinfo.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P078,10.1109/tnnls.2023.3247160,A,ROBUSTNESS,ROBUSTNESS,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Zhou_2023_TNNLS_Representation-Learning-and-Reinforcement-Learning-for-Dynamic-Complex.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P078,10.1109/tnnls.2023.3247160,A,SAFETY,ABLATION,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Zhou_2023_TNNLS_Representation-Learning-and-Reinforcement-Learning-for-Dynamic-Complex.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P078,10.1109/tnnls.2023.3247160,A,CONVERGENCE,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Zhou_2023_TNNLS_Representation-Learning-and-Reinforcement-Learning-for-Dynamic-Complex.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P079,10.1109/tnnls.2022.3191021,A,ACCURACY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Liu_2022_TNNLS_Distributed-Neural-Networks-Training-for-Robotic-Manipulation-With-Con.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P079,10.1109/tnnls.2022.3191021,A,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Liu_2022_TNNLS_Distributed-Neural-Networks-Training-for-Robotic-Manipulation-With-Con.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P079,10.1109/tnnls.2022.3191021,A,SCALABILITY,SCALABILITY,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Liu_2022_TNNLS_Distributed-Neural-Networks-Training-for-Robotic-Manipulation-With-Con.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P079,10.1109/tnnls.2022.3191021,A,COORDINATION,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Liu_2022_TNNLS_Distributed-Neural-Networks-Training-for-Robotic-Manipulation-With-Con.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P079,10.1109/tnnls.2022.3191021,A,CONVERGENCE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Liu_2022_TNNLS_Distributed-Neural-Networks-Training-for-Robotic-Manipulation-With-Con.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P080,10.1109/tnnls.2024.3350679,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Yan_2024_TNNLS_Security-and-Safety-Critical-Learning-Based-Collaborative-Control-for-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P080,10.1109/tnnls.2024.3350679,A,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Yan_2024_TNNLS_Security-and-Safety-Critical-Learning-Based-Collaborative-Control-for-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P080,10.1109/tnnls.2024.3350679,A,REAL_TIME,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Yan_2024_TNNLS_Security-and-Safety-Critical-Learning-Based-Collaborative-Control-for-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P080,10.1109/tnnls.2024.3350679,A,COORDINATION,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Yan_2024_TNNLS_Security-and-Safety-Critical-Learning-Based-Collaborative-Control-for-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P081,10.1109/tnnls.2026.3685832,A,REAL_TIME,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\An_2026_TNNLS_Human-Machine-Co-Adaptation-for-Robot-Assisted-Rehabilitation-via-Dual.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P082,10.1109/tro.2025.3530348,A,GENERALIZATION,GENERALIZATION,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Zhang_2025_TRO_GCBF-A-Neural-Graph-Control-Barrier-Function-Framework-for-Distributed.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P082,10.1109/tro.2025.3530348,A,SCALABILITY,SCALABILITY; RUNTIME,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Zhang_2025_TRO_GCBF-A-Neural-Graph-Control-Barrier-Function-Framework-for-Distributed.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P082,10.1109/tro.2025.3530348,A,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Zhang_2025_TRO_GCBF-A-Neural-Graph-Control-Barrier-Function-Framework-for-Distributed.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P082,10.1109/tro.2025.3530348,A,REAL_WORLD,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Zhang_2025_TRO_GCBF-A-Neural-Graph-Control-Barrier-Function-Framework-for-Distributed.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P082,10.1109/tro.2025.3530348,A,COORDINATION,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Zhang_2025_TRO_GCBF-A-Neural-Graph-Control-Barrier-Function-Framework-for-Distributed.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P083,10.1109/tro.2021.3137751,A,ACCURACY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Tian_2022_TRO_Kimera-Multi-Robust-Distributed-Dense-Metric-Semantic-SLAM-for-Multi-R.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P083,10.1109/tro.2021.3137751,A,ROBUSTNESS,ROBUSTNESS,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Tian_2022_TRO_Kimera-Multi-Robust-Distributed-Dense-Metric-Semantic-SLAM-for-Multi-R.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P083,10.1109/tro.2021.3137751,A,REAL_TIME,RUNTIME,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Tian_2022_TRO_Kimera-Multi-Robust-Distributed-Dense-Metric-Semantic-SLAM-for-Multi-R.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P083,10.1109/tro.2021.3137751,A,REAL_WORLD,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Tian_2022_TRO_Kimera-Multi-Robust-Distributed-Dense-Metric-Semantic-SLAM-for-Multi-R.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P084,10.1109/tro.2026.3651669,A,SUCCESS_RATE,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Liu_2026_TRO_DexRepNet-Learning-Dexterous-Robotic-Manipulation-With-Geometric-and-S.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P084,10.1109/tro.2026.3651669,A,EFFICIENCY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Liu_2026_TRO_DexRepNet-Learning-Dexterous-Robotic-Manipulation-With-Geometric-and-S.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P084,10.1109/tro.2026.3651669,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Liu_2026_TRO_DexRepNet-Learning-Dexterous-Robotic-Manipulation-With-Geometric-and-S.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P084,10.1109/tro.2026.3651669,A,GENERALIZATION,GENERALIZATION; SIM_TO_REAL,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Liu_2026_TRO_DexRepNet-Learning-Dexterous-Robotic-Manipulation-With-Geometric-and-S.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P084,10.1109/tro.2026.3651669,A,REAL_WORLD,REAL_WORLD; SIM_TO_REAL,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Liu_2026_TRO_DexRepNet-Learning-Dexterous-Robotic-Manipulation-With-Geometric-and-S.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P084,10.1109/tro.2026.3651669,A,COORDINATION,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Liu_2026_TRO_DexRepNet-Learning-Dexterous-Robotic-Manipulation-With-Geometric-and-S.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P084,10.1109/tro.2026.3651669,A,SAMPLE_EFFICIENCY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Liu_2026_TRO_DexRepNet-Learning-Dexterous-Robotic-Manipulation-With-Geometric-and-S.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P085,10.1109/tro.2022.3232300,A,ACCURACY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Mehr_2023_TRO_Maximum-Entropy-Multi-Agent-Dynamic-Games-Forward-and-Inverse-Solution.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P085,10.1109/tro.2022.3232300,A,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Mehr_2023_TRO_Maximum-Entropy-Multi-Agent-Dynamic-Games-Forward-and-Inverse-Solution.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P085,10.1109/tro.2022.3232300,A,REAL_WORLD,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Mehr_2023_TRO_Maximum-Entropy-Multi-Agent-Dynamic-Games-Forward-and-Inverse-Solution.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P086,10.1109/tro.2023.3275875,A,EFFICIENCY,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Wu_2023_TRO_A-Secure-Robot-Learning-Framework-for-Cyber-Attack-Scheduling-and-Coun.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P086,10.1109/tro.2023.3275875,A,STABILITY,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Wu_2023_TRO_A-Secure-Robot-Learning-Framework-for-Cyber-Attack-Scheduling-and-Coun.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P086,10.1109/tro.2023.3275875,A,REAL_WORLD,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Wu_2023_TRO_A-Secure-Robot-Learning-Framework-for-Cyber-Attack-Scheduling-and-Coun.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P087,10.1109/tro.2024.3434208,A,ACCURACY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Lidec_2024_TRO_Contact-Models-in-Robotics-A-Comparative-Analysis.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P087,10.1109/tro.2024.3434208,A,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Lidec_2024_TRO_Contact-Models-in-Robotics-A-Comparative-Analysis.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P087,10.1109/tro.2024.3434208,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Lidec_2024_TRO_Contact-Models-in-Robotics-A-Comparative-Analysis.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P088,10.1109/tro.2023.3264950,A,SUCCESS_RATE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Cao_2023_TRO_NEPTUNE-Nonentangling-Trajectory-Planning-for-Multiple-Tethered-Unmann.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P088,10.1109/tro.2023.3264950,A,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Cao_2023_TRO_NEPTUNE-Nonentangling-Trajectory-Planning-for-Multiple-Tethered-Unmann.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P088,10.1109/tro.2023.3264950,A,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Cao_2023_TRO_NEPTUNE-Nonentangling-Trajectory-Planning-for-Multiple-Tethered-Unmann.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P088,10.1109/tro.2023.3264950,A,REAL_TIME,RUNTIME; REAL_WORLD,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Cao_2023_TRO_NEPTUNE-Nonentangling-Trajectory-Planning-for-Multiple-Tethered-Unmann.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P089,10.1109/tro.2026.3714645,A,GENERALIZATION,GENERALIZATION,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Nubert_2026_TRO_Holistic-Fusion-Task-and-Setup-Agnostic-Robot-Localization-and-State-E.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P089,10.1109/tro.2026.3714645,A,REAL_TIME,RUNTIME; COMPUTATIONAL_COMPLEXITY; REAL_WORLD,3,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Nubert_2026_TRO_Holistic-Fusion-Task-and-Setup-Agnostic-Robot-Localization-and-State-E.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P089,10.1109/tro.2026.3714645,A,REAL_WORLD,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Nubert_2026_TRO_Holistic-Fusion-Task-and-Setup-Agnostic-Robot-Localization-and-State-E.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P090,10.1109/tro.2025.3593109,A,REAL_WORLD,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Carvalho_2025_TRO_Motion-Planning-Diffusion-Learning-and-Adapting-Robot-Motion-Planning-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P091,10.1109/tro.2021.3080235,A,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Tordesillas_2021_TRO_MADER-Trajectory-Planner-in-Multiagent-and-Dynamic-Environments.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P091,10.1109/tro.2021.3080235,A,REAL_TIME,RUNTIME; REAL_WORLD,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Tordesillas_2021_TRO_MADER-Trajectory-Planner-in-Multiagent-and-Dynamic-Environments.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P092,10.1109/tsmc.2026.3720408,A,SUCCESS_RATE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TSMCS\Sun_2026_TSMCS_Socially-Aware-Robot-Crowd-Navigation-via-Online-Uncertainty-Driven-Ri.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P092,10.1109/tsmc.2026.3720408,A,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TSMCS\Sun_2026_TSMCS_Socially-Aware-Robot-Crowd-Navigation-via-Online-Uncertainty-Driven-Ri.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P092,10.1109/tsmc.2026.3720408,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TSMCS\Sun_2026_TSMCS_Socially-Aware-Robot-Crowd-Navigation-via-Online-Uncertainty-Driven-Ri.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P092,10.1109/tsmc.2026.3720408,A,GENERALIZATION,GENERALIZATION,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TSMCS\Sun_2026_TSMCS_Socially-Aware-Robot-Crowd-Navigation-via-Online-Uncertainty-Driven-Ri.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P092,10.1109/tsmc.2026.3720408,A,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TSMCS\Sun_2026_TSMCS_Socially-Aware-Robot-Crowd-Navigation-via-Online-Uncertainty-Driven-Ri.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P092,10.1109/tsmc.2026.3720408,A,REAL_TIME,RUNTIME; REAL_WORLD,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TSMCS\Sun_2026_TSMCS_Socially-Aware-Robot-Crowd-Navigation-via-Online-Uncertainty-Driven-Ri.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P092,10.1109/tsmc.2026.3720408,A,REAL_WORLD,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TSMCS\Sun_2026_TSMCS_Socially-Aware-Robot-Crowd-Navigation-via-Online-Uncertainty-Driven-Ri.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P093,10.1109/tsmc.2025.3551291,A,SAFETY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TSMCS\Hua_2025_TSMCS_Synthesizing-Control-Barrier-Functions-With-Artificial-Potential-Field.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P093,10.1109/tsmc.2025.3551291,A,CONVERGENCE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TSMCS\Hua_2025_TSMCS_Synthesizing-Control-Barrier-Functions-With-Artificial-Potential-Field.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P094,10.1109/tsmc.2023.3299237,A,ROBUSTNESS,ROBUSTNESS,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TSMCS\Lyu_2023_TSMCS_Vision-Based-Plane-Estimation-and-Following-for-Building-Inspection-Wi.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P094,10.1109/tsmc.2023.3299237,A,STABILITY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TSMCS\Lyu_2023_TSMCS_Vision-Based-Plane-Estimation-and-Following-for-Building-Inspection-Wi.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P095,10.1109/tvt.2025.3596466,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Liang_2026_TVT_Enhancing-the-Robustness-of-UAV-Search-Path-Planning-Based-on-Deep-Rei.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P096,10.1109/tvt.2025.3606201,A,STABILITY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Zhou_2026_TVT_Uncertainty-Aware-Multi-Agent-Reinforcement-Learning-for-Anti-Interfer.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P096,10.1109/tvt.2025.3606201,A,SAFETY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Zhou_2026_TVT_Uncertainty-Aware-Multi-Agent-Reinforcement-Learning-for-Anti-Interfer.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P096,10.1109/tvt.2025.3606201,A,CONVERGENCE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Zhou_2026_TVT_Uncertainty-Aware-Multi-Agent-Reinforcement-Learning-for-Anti-Interfer.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P097,10.1109/tvt.2024.3389555,A,REAL_WORLD,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Xing_2024_TVT_Multi-UAV-Adaptive-Cooperative-Formation-Trajectory-Planning-Based-on-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P097,10.1109/tvt.2024.3389555,A,COORDINATION,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Xing_2024_TVT_Multi-UAV-Adaptive-Cooperative-Formation-Trajectory-Planning-Based-on-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P097,10.1109/tvt.2024.3389555,A,CONVERGENCE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Xing_2024_TVT_Multi-UAV-Adaptive-Cooperative-Formation-Trajectory-Planning-Based-on-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P098,10.1109/tvt.2023.3262778,A,STABILITY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Gong_2023_TVT_Bayesian-Optimization-Enhanced-Deep-Reinforcement-Learning-for-Traject.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P098,10.1109/tvt.2023.3262778,A,REAL_TIME,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Gong_2023_TVT_Bayesian-Optimization-Enhanced-Deep-Reinforcement-Learning-for-Traject.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P099,10.1109/tvt.2024.3383352,A,REAL_WORLD,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Wu_2024_TVT_Formation-Control-Algorithms-for-Multi-UAV-Systems-With-Unstable-Topol.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P099,10.1109/tvt.2024.3383352,A,COORDINATION,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Wu_2024_TVT_Formation-Control-Algorithms-for-Multi-UAV-Systems-With-Unstable-Topol.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P099,10.1109/tvt.2024.3383352,A,CONVERGENCE,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Wu_2024_TVT_Formation-Control-Algorithms-for-Multi-UAV-Systems-With-Unstable-Topol.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P100,10.1109/tvt.2024.3419842,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Zheng_2025_TVT_3D-UAV-Trajectory-Planning-With-Obstacle-Avoidance-for-UAV-Enabled-Tim.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P100,10.1109/tvt.2024.3419842,A,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Zheng_2025_TVT_3D-UAV-Trajectory-Planning-With-Obstacle-Avoidance-for-UAV-Enabled-Tim.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P101,10.1109/tro.2021.3071615,B,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Hu_2021_TRO_A-Decentralized-Cluster-Formation-Containment-Framework-for-Multirobot.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P101,10.1109/tro.2021.3071615,B,SAFETY,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Hu_2021_TRO_A-Decentralized-Cluster-Formation-Containment-Framework-for-Multirobot.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P101,10.1109/tro.2021.3071615,B,REAL_TIME,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Hu_2021_TRO_A-Decentralized-Cluster-Formation-Containment-Framework-for-Multirobot.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P101,10.1109/tro.2021.3071615,B,COORDINATION,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Hu_2021_TRO_A-Decentralized-Cluster-Formation-Containment-Framework-for-Multirobot.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P102,10.1109/tits.2025.3631889,B,SUCCESS_RATE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Beishenalieva_2026_TITS_Secrecy-Aware-UAV-Path-Planning-and-Offloading-Strategy-Optimization-U.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P102,10.1109/tits.2025.3631889,B,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Beishenalieva_2026_TITS_Secrecy-Aware-UAV-Path-Planning-and-Offloading-Strategy-Optimization-U.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P102,10.1109/tits.2025.3631889,B,SCALABILITY,COMPUTATIONAL_COMPLEXITY,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Beishenalieva_2026_TITS_Secrecy-Aware-UAV-Path-Planning-and-Offloading-Strategy-Optimization-U.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P102,10.1109/tits.2025.3631889,B,REAL_TIME,COMPUTATIONAL_COMPLEXITY; REAL_WORLD,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Beishenalieva_2026_TITS_Secrecy-Aware-UAV-Path-Planning-and-Offloading-Strategy-Optimization-U.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P103,10.1109/tiv.2024.3405330,B,ACCURACY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Golchoubian_2024_TIV_Uncertainty-Aware-DRL-for-Autonomous-Vehicle-Crowd-Navigation-in-Share.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P103,10.1109/tiv.2024.3405330,B,EFFICIENCY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Golchoubian_2024_TIV_Uncertainty-Aware-DRL-for-Autonomous-Vehicle-Crowd-Navigation-in-Share.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
